iso3,country,region,mode_id,values,bin,cat,yrs
KWT,Kuwait,Asia,A16,1,FALSE,TRUE,FALSE
KWT,Kuwait,Asia,A18,2,FALSE,TRUE,FALSE
KWT,Kuwait,Asia,A19,1,FALSE,TRUE,FALSE
KWT,Kuwait,Asia,A24,1,FALSE,TRUE,FALSE
LAO,Laos,Asia,A01a,1,FALSE,TRUE,FALSE
LAO,Laos,Asia,A01b,2,FALSE,TRUE,FALSE
LAO,Laos,Asia,A03a,1,FALSE,TRUE,FALSE
LAO,Laos,Asia,A03b,3,FALSE,TRUE,FALSE
LAO,Laos,Asia,A06,1,FALSE,TRUE,FALSE
LAO,Laos,Asia,A06a,3,FALSE,TRUE,FALSE
LAO,Laos,Asia,A06a,10,FALSE,FALSE,TRUE
LAO,Laos,Asia,A06b,3,FALSE,TRUE,FALSE
LAO,Laos,Asia,A06c,2,FALSE,TRUE,FALSE
LAO,Laos,Asia,A06d,1,FALSE,TRUE,FALSE
LAO,Laos,Asia,A06e,2,FALSE,TRUE,FALSE
LAO,Laos,Asia,A06f,1,FALSE,TRUE,FALSE
LAO,Laos,Asia,A10,2,FALSE,TRUE,FALSE
LAO,Laos,Asia,A14,2,FALSE,TRUE,FALSE
LAO,Laos,Asia,A16,2,FALSE,TRUE,FALSE
LAO,Laos,Asia,A19,1,FALSE,TRUE,FALSE
LAO,Laos,Asia,A24,1,FALSE,TRUE,FALSE
LBN,Lebanon,Asia,A01a,4,FALSE,TRUE,FALSE
LBN,Lebanon,Asia,A01b,4,FALSE,TRUE,FALSE
LBN,Lebanon,Asia,A03a,1,FALSE,TRUE,FALSE
LBN,Lebanon,Asia,A03b,1,FALSE,TRUE,FALSE
LBN,Lebanon,Asia,A06a,99,FALSE,TRUE,FALSE
LBN,Lebanon,Asia,A06a,99,FALSE,FALSE,TRUE
LBN,Lebanon,Asia,A06b,99,FALSE,TRUE,FALSE
LBN,Lebanon,Asia,A06c,99,FALSE,TRUE,FALSE
LBN,Lebanon,Asia,A06d,99,FALSE,TRUE,FALSE
LBN,Lebanon,Asia,A06e,99,FALSE,TRUE,FALSE
LBN,Lebanon,Asia,A06f,99,FALSE,TRUE,FALSE
LBN,Lebanon,Asia,A08,4,FALSE,TRUE,FALSE
LBN,Lebanon,Asia,A13,3,FALSE,TRUE,FALSE
LBN,Lebanon,Asia,A14,1,FALSE,TRUE,FALSE
LBN,Lebanon,Asia,A16,2,FALSE,TRUE,FALSE
LBR,Liberia,Africa,A01a,5,FALSE,TRUE,FALSE
LBR,Liberia,Africa,A01b,5,FALSE,TRUE,FALSE
LBR,Liberia,Africa,A02a,3,FALSE,TRUE,FALSE
LBR,Liberia,Africa,A06a,99,FALSE,TRUE,FALSE
LBR,Liberia,Africa,A06a,99,FALSE,FALSE,TRUE
LBR,Liberia,Africa,A06b,99,FALSE,TRUE,FALSE
LBR,Liberia,Africa,A06c,99,FALSE,TRUE,FALSE
LBR,Liberia,Africa,A06d,99,FALSE,TRUE,FALSE
LBR,Liberia,Africa,A06e,99,FALSE,TRUE,FALSE
LBR,Liberia,Africa,A06f,99,FALSE,TRUE,FALSE
LBR,Liberia,Africa,A08,7,FALSE,TRUE,FALSE
LBR,Liberia,Africa,A14,2,FALSE,TRUE,FALSE
LBR,Liberia,Africa,A16,2,FALSE,TRUE,FALSE
LBR,Liberia,Africa,A19,1,FALSE,TRUE,FALSE
LBY,Libya,Africa,A01a,4,FALSE,TRUE,FALSE
LBY,Libya,Africa,A01b,4,FALSE,TRUE,FALSE
LBY,Libya,Africa,A03a,1,FALSE,TRUE,FALSE
LBY,Libya,Africa,A06,1,FALSE,TRUE,FALSE
LBY,Libya,Africa,A06a,3,FALSE,TRUE,FALSE
LBY,Libya,Africa,A06a,10,FALSE,FALSE,TRUE
LBY,Libya,Africa,A06e,3,FALSE,TRUE,FALSE
LBY,Libya,Africa,A06f,1,FALSE,TRUE,FALSE
LBY,Libya,Africa,A08,3,FALSE,TRUE,FALSE
LBY,Libya,Africa,A14,2,FALSE,TRUE,FALSE
LBY,Libya,Africa,A16,2,FALSE,TRUE,FALSE
LBY,Libya,Africa,A24,1,FALSE,TRUE,FALSE
LCA,Saint Lucia,Americas,A01b,6,FALSE,TRUE,FALSE
LCA,Saint Lucia,Americas,A02a,1,FALSE,TRUE,FALSE
LCA,Saint Lucia,Americas,A03a,2,FALSE,TRUE,FALSE
LCA,Saint Lucia,Americas,A06,1,FALSE,TRUE,FALSE
LCA,Saint Lucia,Americas,A06a,3,FALSE,TRUE,FALSE
LCA,Saint Lucia,Americas,A06a,7,FALSE,FALSE,TRUE
LCA,Saint Lucia,Americas,A06b,3,FALSE,TRUE,FALSE
LCA,Saint Lucia,Americas,A06c,2,FALSE,TRUE,FALSE
LCA,Saint Lucia,Americas,A06d,1,FALSE,TRUE,FALSE
LCA,Saint Lucia,Americas,A06e,3,FALSE,TRUE,FALSE
LCA,Saint Lucia,Americas,A08,2,FALSE,TRUE,FALSE
LCA,Saint Lucia,Americas,A09,1,FALSE,TRUE,FALSE
LCA,Saint Lucia,Americas,A10,2,FALSE,TRUE,FALSE
LCA,Saint Lucia,Americas,A11,2,FALSE,TRUE,FALSE
LCA,Saint Lucia,Americas,A12b,1,FALSE,TRUE,FALSE
LCA,Saint Lucia,Americas,A13,1,FALSE,TRUE,FALSE
LCA,Saint Lucia,Americas,A14,1,FALSE,TRUE,FALSE
LCA,Saint Lucia,Americas,A16,2,FALSE,TRUE,FALSE
LCA,Saint Lucia,Americas,A18,2,FALSE,TRUE,FALSE
LCA,Saint Lucia,Americas,A23,2,FALSE,TRUE,FALSE
LCA,Saint Lucia,Americas,A25,1,FALSE,TRUE,FALSE
LCA,Saint Lucia,Americas,A26,1,FALSE,TRUE,FALSE
LIE,Liechtenstein,Europe,A01a,1,FALSE,TRUE,FALSE
LIE,Liechtenstein,Europe,A01b,1,FALSE,TRUE,FALSE
LIE,Liechtenstein,Europe,A03a,1,FALSE,TRUE,FALSE
LIE,Liechtenstein,Europe,A03b,2,FALSE,TRUE,FALSE
LIE,Liechtenstein,Europe,A06,1,FALSE,TRUE,FALSE
LIE,Liechtenstein,Europe,A06a,3,FALSE,TRUE,FALSE
LIE,Liechtenstein,Europe,A06a,10,FALSE,FALSE,TRUE
LIE,Liechtenstein,Europe,A06b,3,FALSE,TRUE,FALSE
LIE,Liechtenstein,Europe,A06c,3,FALSE,TRUE,FALSE
LIE,Liechtenstein,Europe,A06d,2,FALSE,TRUE,FALSE
LIE,Liechtenstein,Europe,A06e,1,FALSE,TRUE,FALSE
LIE,Liechtenstein,Europe,A06f,1,FALSE,TRUE,FALSE
LIE,Liechtenstein,Europe,A07,2,FALSE,TRUE,FALSE
LIE,Liechtenstein,Europe,A08,1,FALSE,TRUE,FALSE
LIE,Liechtenstein,Europe,A10,2,FALSE,TRUE,FALSE
LIE,Liechtenstein,Europe,A14,2,FALSE,TRUE,FALSE
LIE,Liechtenstein,Europe,A21,1,FALSE,TRUE,FALSE
LIE,Liechtenstein,Europe,A23,1,FALSE,TRUE,FALSE
LKA,Sri Lanka,Asia,A01a,1,FALSE,TRUE,FALSE
LKA,Sri Lanka,Asia,A01b,1,FALSE,TRUE,FALSE
LKA,Sri Lanka,Asia,A03a,2,FALSE,TRUE,FALSE
LKA,Sri Lanka,Asia,A06a,99,FALSE,TRUE,FALSE
LKA,Sri Lanka,Asia,A06a,99,FALSE,FALSE,TRUE
LKA,Sri Lanka,Asia,A06b,99,FALSE,TRUE,FALSE
LKA,Sri Lanka,Asia,A06c,99,FALSE,TRUE,FALSE
LKA,Sri Lanka,Asia,A06d,99,FALSE,TRUE,FALSE
LKA,Sri Lanka,Asia,A06e,99,FALSE,TRUE,FALSE
LKA,Sri Lanka,Asia,A06f,99,FALSE,TRUE,FALSE
LKA,Sri Lanka,Asia,A08,2,FALSE,TRUE,FALSE
LKA,Sri Lanka,Asia,A12a,1,FALSE,TRUE,FALSE
LKA,Sri Lanka,Asia,A12b,1,FALSE,TRUE,FALSE
LKA,Sri Lanka,Asia,A14,2,FALSE,TRUE,FALSE
LKA,Sri Lanka,Asia,A16,1,FALSE,TRUE,FALSE
LKA,Sri Lanka,Asia,A24,1,FALSE,TRUE,FALSE
LKA,Sri Lanka,Asia,A25,3,FALSE,TRUE,FALSE
LKA,Sri Lanka,Asia,A26,1,FALSE,TRUE,FALSE
LSO,Lesotho,Africa,A01b,6,FALSE,TRUE,FALSE
LSO,Lesotho,Africa,A02a,1,FALSE,TRUE,FALSE
LSO,Lesotho,Africa,A03b,1,FALSE,TRUE,FALSE
LSO,Lesotho,Africa,A06,1,FALSE,TRUE,FALSE
LSO,Lesotho,Africa,A06a,2,FALSE,TRUE,FALSE
LSO,Lesotho,Africa,A06a,5,FALSE,FALSE,TRUE
LSO,Lesotho,Africa,A06b,3,FALSE,TRUE,FALSE
LSO,Lesotho,Africa,A06c,2,FALSE,TRUE,FALSE
LSO,Lesotho,Africa,A06e,3,FALSE,TRUE,FALSE
LSO,Lesotho,Africa,A06f,1,FALSE,TRUE,FALSE
LSO,Lesotho,Africa,A08,2,FALSE,TRUE,FALSE
LSO,Lesotho,Africa,A10,2,FALSE,TRUE,FALSE
LSO,Lesotho,Africa,A12b,3,FALSE,TRUE,FALSE
LSO,Lesotho,Africa,A16,2,FALSE,TRUE,FALSE
LSO,Lesotho,Africa,A23,1,FALSE,TRUE,FALSE
LTU,Lithuania,Europe,A01a,1,FALSE,TRUE,FALSE
LTU,Lithuania,Europe,A01b,1,FALSE,TRUE,FALSE
LTU,Lithuania,Europe,A03a,1,FALSE,TRUE,FALSE
LTU,Lithuania,Europe,A03b,3,FALSE,TRUE,FALSE
LTU,Lithuania,Europe,A04,1,FALSE,TRUE,FALSE
LTU,Lithuania,Europe,A06,1,FALSE,TRUE,FALSE
LTU,Lithuania,Europe,A06a,3,FALSE,TRUE,FALSE
LTU,Lithuania,Europe,A06a,10,FALSE,FALSE,TRUE
LTU,Lithuania,Europe,A06b,3,FALSE,TRUE,FALSE
LTU,Lithuania,Europe,A06c,2,FALSE,TRUE,FALSE
LTU,Lithuania,Europe,A06d,1,FALSE,TRUE,FALSE
LTU,Lithuania,Europe,A06e,1,FALSE,TRUE,FALSE
LTU,Lithuania,Europe,A06f,1,FALSE,TRUE,FALSE
LTU,Lithuania,Europe,A08,2,FALSE,TRUE,FALSE
LTU,Lithuania,Europe,A10,1,FALSE,TRUE,FALSE
LTU,Lithuania,Europe,A12b,3,FALSE,TRUE,FALSE
LTU,Lithuania,Europe,A14,2,FALSE,TRUE,FALSE
LTU,Lithuania,Europe,A16,1,FALSE,TRUE,FALSE
LTU,Lithuania,Europe,A19,1,FALSE,TRUE,FALSE
LTU,Lithuania,Europe,A22,1,FALSE,TRUE,FALSE
LTU,Lithuania,Europe,A23,1,FALSE,TRUE,FALSE
LTU,Lithuania,Europe,A24,1,FALSE,TRUE,FALSE
LUX,Luxembourg,Europe,A01a,1,FALSE,TRUE,FALSE
LUX,Luxembourg,Europe,A01b,1,FALSE,TRUE,FALSE
LUX,Luxembourg,Europe,A02b,1,FALSE,TRUE,FALSE
LUX,Luxembourg,Europe,A03a,1,FALSE,TRUE,FALSE
LUX,Luxembourg,Europe,A03b,1,FALSE,TRUE,FALSE
LUX,Luxembourg,Europe,A04,1,FALSE,TRUE,FALSE
LUX,Luxembourg,Europe,A05,2,FALSE,TRUE,FALSE
LUX,Luxembourg,Europe,A06,1,FALSE,TRUE,FALSE
LUX,Luxembourg,Europe,A06a,2,FALSE,TRUE,FALSE
LUX,Luxembourg,Europe,A06a,5,FALSE,FALSE,TRUE
LUX,Luxembourg,Europe,A06c,3,FALSE,TRUE,FALSE
LUX,Luxembourg,Europe,A06d,2,FALSE,TRUE,FALSE
LUX,Luxembourg,Europe,A06e,1,FALSE,TRUE,FALSE
LUX,Luxembourg,Europe,A07,3,FALSE,TRUE,FALSE
LUX,Luxembourg,Europe,A08,1,FALSE,TRUE,FALSE
LUX,Luxembourg,Europe,A10,2,FALSE,TRUE,FALSE
LUX,Luxembourg,Europe,A14,2,FALSE,TRUE,FALSE
LUX,Luxembourg,Europe,A16,1,FALSE,TRUE,FALSE
LUX,Luxembourg,Europe,A22,1,FALSE,TRUE,FALSE
LUX,Luxembourg,Europe,A24,1,FALSE,TRUE,FALSE
LUX,Luxembourg,Europe,A25,2,FALSE,TRUE,FALSE
LVA,Latvia,Europe,A01a,1,FALSE,TRUE,FALSE
LVA,Latvia,Europe,A01b,1,FALSE,TRUE,FALSE
LVA,Latvia,Europe,A03a,1,FALSE,TRUE,FALSE
LVA,Latvia,Europe,A03b,3,FALSE,TRUE,FALSE
LVA,Latvia,Europe,A06,1,FALSE,TRUE,FALSE
LVA,Latvia,Europe,A06a,2,FALSE,TRUE,FALSE
LVA,Latvia,Europe,A06a,5,FALSE,FALSE,TRUE
LVA,Latvia,Europe,A06b,2,FALSE,TRUE,FALSE
LVA,Latvia,Europe,A06c,2,FALSE,TRUE,FALSE
LVA,Latvia,Europe,A06d,1,FALSE,TRUE,FALSE
LVA,Latvia,Europe,A06f,1,FALSE,TRUE,FALSE
LVA,Latvia,Europe,A14,2,FALSE,TRUE,FALSE
LVA,Latvia,Europe,A16,2,FALSE,TRUE,FALSE
LVA,Latvia,Europe,A18,2,FALSE,TRUE,FALSE
LVA,Latvia,Europe,A24,1,FALSE,TRUE,FALSE
MAR,Morocco,Africa,A01a,1,FALSE,TRUE,FALSE
MAR,Morocco,Africa,A01b,1,FALSE,TRUE,FALSE
MAR,Morocco,Africa,A02b,4,FALSE,TRUE,FALSE
MAR,Morocco,Africa,A03a,1,FALSE,TRUE,FALSE
MAR,Morocco,Africa,A06,1,FALSE,TRUE,FALSE
MAR,Morocco,Africa,A06a,2,FALSE,TRUE,FALSE
MAR,Morocco,Africa,A06a,5,FALSE,FALSE,TRUE
MAR,Morocco,Africa,A06c,2,FALSE,TRUE,FALSE
MAR,Morocco,Africa,A06e,2,FALSE,TRUE,FALSE
MAR,Morocco,Africa,A06f,1,FALSE,TRUE,FALSE
MAR,Morocco,Africa,A08,4,FALSE,TRUE,FALSE
MAR,Morocco,Africa,A14,2,FALSE,TRUE,FALSE
MAR,Morocco,Africa,A16,1,FALSE,TRUE,FALSE
MAR,Morocco,Africa,A24,1,FALSE,TRUE,FALSE
MDA,Moldova,Europe,A01a,1,FALSE,TRUE,FALSE
MDA,Moldova,Europe,A01b,1,FALSE,TRUE,FALSE
MDA,Moldova,Europe,A02a,1,FALSE,TRUE,FALSE
MDA,Moldova,Europe,A03a,1,FALSE,TRUE,FALSE
MDA,Moldova,Europe,A03b,3,FALSE,TRUE,FALSE
MDA,Moldova,Europe,A04,2,FALSE,TRUE,FALSE
MDA,Moldova,Europe,A05,2,FALSE,TRUE,FALSE
MDA,Moldova,Europe,A06,1,FALSE,TRUE,FALSE
MDA,Moldova,Europe,A06a,3,FALSE,TRUE,FALSE
MDA,Moldova,Europe,A06a,10,FALSE,FALSE,TRUE
MDA,Moldova,Europe,A06c,2,FALSE,TRUE,FALSE
MDA,Moldova,Europe,A06d,2,FALSE,TRUE,FALSE
MDA,Moldova,Europe,A06e,1,FALSE,TRUE,FALSE
MDA,Moldova,Europe,A06f,1,FALSE,TRUE,FALSE
MDA,Moldova,Europe,A07,2,FALSE,TRUE,FALSE
MDA,Moldova,Europe,A08,2,FALSE,TRUE,FALSE
MDA,Moldova,Europe,A09,2,FALSE,TRUE,FALSE
MDA,Moldova,Europe,A10,2,FALSE,TRUE,FALSE
MDA,Moldova,Europe,A11,2,FALSE,TRUE,FALSE
MDA,Moldova,Europe,A13,2,FALSE,TRUE,FALSE
MDA,Moldova,Europe,A14,2,FALSE,TRUE,FALSE
MDA,Moldova,Europe,A16,2,FALSE,TRUE,FALSE
MDA,Moldova,Europe,A22,1,FALSE,TRUE,FALSE
MDA,Moldova,Europe,A23,1,FALSE,TRUE,FALSE
MDA,Moldova,Europe,A24,1,FALSE,TRUE,FALSE
MDG,Madagascar,Africa,A01a,1,FALSE,TRUE,FALSE
MDG,Madagascar,Africa,A01b,1,FALSE,TRUE,FALSE
MDG,Madagascar,Africa,A03a,3,FALSE,TRUE,FALSE
MDG,Madagascar,Africa,A04,2,FALSE,TRUE,FALSE
MDG,Madagascar,Africa,A06,1,FALSE,TRUE,FALSE
MDG,Madagascar,Africa,A06a,2,FALSE,TRUE,FALSE
MDG,Madagascar,Africa,A06a,5,FALSE,FALSE,TRUE
MDG,Madagascar,Africa,A06c,2,FALSE,TRUE,FALSE
MDG,Madagascar,Africa,A06d,1,FALSE,TRUE,FALSE
MDG,Madagascar,Africa,A06e,3,FALSE,TRUE,FALSE
MDG,Madagascar,Africa,A08,3,FALSE,TRUE,FALSE
MDG,Madagascar,Africa,A10,2,FALSE,TRUE,FALSE
MDG,Madagascar,Africa,A13,3,FALSE,TRUE,FALSE
MDG,Madagascar,Africa,A14,2,FALSE,TRUE,FALSE
MDG,Madagascar,Africa,A16,2,FALSE,TRUE,FALSE
MDG,Madagascar,Africa,A24,1,FALSE,TRUE,FALSE
MEX,Mexico,Americas,A01b,6,FALSE,TRUE,FALSE
MEX,Mexico,Americas,A02a,1,FALSE,TRUE,FALSE
MEX,Mexico,Americas,A03a,1,FALSE,TRUE,FALSE
MEX,Mexico,Americas,A06,1,FALSE,TRUE,FALSE
MEX,Mexico,Americas,A06a,2,FALSE,TRUE,FALSE
MEX,Mexico,Americas,A06a,5,FALSE,FALSE,TRUE
MEX,Mexico,Americas,A06b,1,FALSE,TRUE,FALSE
MEX,Mexico,Americas,A06c,2,FALSE,TRUE,FALSE
MEX,Mexico,Americas,A06d,1,FALSE,TRUE,FALSE
MEX,Mexico,Americas,A06e,1,FALSE,TRUE,FALSE
MEX,Mexico,Americas,A08,1,FALSE,TRUE,FALSE
MEX,Mexico,Americas,A10,1,FALSE,TRUE,FALSE
MEX,Mexico,Americas,A11,1,FALSE,TRUE,FALSE
MEX,Mexico,Americas,A16,2,FALSE,TRUE,FALSE
MEX,Mexico,Americas,A18,2,FALSE,TRUE,FALSE
MEX,Mexico,Americas,A22,1,FALSE,TRUE,FALSE
MEX,Mexico,Americas,A24,1,FALSE,TRUE,FALSE
MHL,Marshall Islands,Oceania,A01a,1,FALSE,TRUE,FALSE
MHL,Marshall Islands,Oceania,A01b,1,FALSE,TRUE,FALSE
MHL,Marshall Islands,Oceania,A03b,1,FALSE,TRUE,FALSE
MHL,Marshall Islands,Oceania,A06,1,FALSE,TRUE,FALSE
MHL,Marshall Islands,Oceania,A06a,3,FALSE,TRUE,FALSE
MHL,Marshall Islands,Oceania,A06a,10,FALSE,FALSE,TRUE
MHL,Marshall Islands,Oceania,A06b,3,FALSE,TRUE,FALSE
MHL,Marshall Islands,Oceania,A06c,3,FALSE,TRUE,FALSE
MHL,Marshall Islands,Oceania,A06d,2,FALSE,TRUE,FALSE
MHL,Marshall Islands,Oceania,A06e,3,FALSE,TRUE,FALSE
MHL,Marshall Islands,Oceania,A06f,1,FALSE,TRUE,FALSE
MHL,Marshall Islands,Oceania,A10,1,FALSE,TRUE,FALSE
MHL,Marshall Islands,Oceania,A11,2,FALSE,TRUE,FALSE
MHL,Marshall Islands,Oceania,A14,1,FALSE,TRUE,FALSE
MHL,Marshall Islands,Oceania,A18,1,FALSE,TRUE,FALSE
MHL,Marshall Islands,Oceania,A24,1,FALSE,TRUE,FALSE
MKD,Macedonia,Europe,A01a,2,FALSE,TRUE,FALSE
MKD,Macedonia,Europe,A01b,2,FALSE,TRUE,FALSE
MKD,Macedonia,Europe,A03a,1,FALSE,TRUE,FALSE
MKD,Macedonia,Europe,A03b,3,FALSE,TRUE,FALSE
MKD,Macedonia,Europe,A06,1,FALSE,TRUE,FALSE
MKD,Macedonia,Europe,A06a,3,FALSE,TRUE,FALSE
MKD,Macedonia,Europe,A06a,8,FALSE,FALSE,TRUE
MKD,Macedonia,Europe,A06b,3,FALSE,TRUE,FALSE
MKD,Macedonia,Europe,A06c,2,FALSE,TRUE,FALSE
MKD,Macedonia,Europe,A06d,1,FALSE,TRUE,FALSE
MKD,Macedonia,Europe,A06e,1,FALSE,TRUE,FALSE
MKD,Macedonia,Europe,A06f,1,FALSE,TRUE,FALSE
MKD,Macedonia,Europe,A08,2,FALSE,TRUE,FALSE
MKD,Macedonia,Europe,A10,2,FALSE,TRUE,FALSE
MKD,Macedonia,Europe,A12a,1,FALSE,TRUE,FALSE
MKD,Macedonia,Europe,A14,2,FALSE,TRUE,FALSE
MKD,Macedonia,Europe,A16,1,FALSE,TRUE,FALSE
MKD,Macedonia,Europe,A22,1,FALSE,TRUE,FALSE
MKD,Macedonia,Europe,A23,1,FALSE,TRUE,FALSE
MKD,Macedonia,Europe,A24,1,FALSE,TRUE,FALSE
MKD,Macedonia,Europe,A26,1,FALSE,TRUE,FALSE
MLI,Mali,Africa,A01a,1,FALSE,TRUE,FALSE
MLI,Mali,Africa,A01b,1,FALSE,TRUE,FALSE
MLI,Mali,Africa,A02b,4,FALSE,TRUE,FALSE
MLI,Mali,Africa,A03a,1,FALSE,TRUE,FALSE
MLI,Mali,Africa,A04,1,FALSE,TRUE,FALSE
MLI,Mali,Africa,A05,2,FALSE,TRUE,FALSE
MLI,Mali,Africa,A06,1,FALSE,TRUE,FALSE
MLI,Mali,Africa,A06a,3,FALSE,TRUE,FALSE
MLI,Mali,Africa,A06a,10,FALSE,FALSE,TRUE
MLI,Mali,Africa,A06c,1,FALSE,TRUE,FALSE
MLI,Mali,Africa,A06d,1,FALSE,TRUE,FALSE
MLI,Mali,Africa,A06e,2,FALSE,TRUE,FALSE
MLI,Mali,Africa,A08,1,FALSE,TRUE,FALSE
MLI,Mali,Africa,A14,2,FALSE,TRUE,FALSE
MLI,Mali,Africa,A16,1,FALSE,TRUE,FALSE
MLT,Malta,Europe,A01a,3,FALSE,TRUE,FALSE
MLT,Malta,Europe,A01b,3,FALSE,TRUE,FALSE
MLT,Malta,Europe,A03a,2,FALSE,TRUE,FALSE
MLT,Malta,Europe,A03b,2,FALSE,TRUE,FALSE
MLT,Malta,Europe,A06,1,FALSE,TRUE,FALSE
MLT,Malta,Europe,A06a,3,FALSE,TRUE,FALSE
MLT,Malta,Europe,A06a,7,FALSE,FALSE,TRUE
MLT,Malta,Europe,A06c,2,FALSE,TRUE,FALSE
MLT,Malta,Europe,A06e,3,FALSE,TRUE,FALSE
MLT,Malta,Europe,A08,2,FALSE,TRUE,FALSE
MLT,Malta,Europe,A10,2,FALSE,TRUE,FALSE
MLT,Malta,Europe,A12a,1,FALSE,TRUE,FALSE
MLT,Malta,Europe,A12b,3,FALSE,TRUE,FALSE
MLT,Malta,Europe,A16,2,FALSE,TRUE,FALSE
MLT,Malta,Europe,A24,1,FALSE,TRUE,FALSE
MLT,Malta,Europe,A26,1,FALSE,TRUE,FALSE
MMR,Myanmar,Asia,A01a,2,FALSE,TRUE,FALSE
MMR,Myanmar,Asia,A01b,2,FALSE,TRUE,FALSE
MMR,Myanmar,Asia,A06a,99,FALSE,TRUE,FALSE
MMR,Myanmar,Asia,A06a,99,FALSE,FALSE,TRUE
MMR,Myanmar,Asia,A06b,99,FALSE,TRUE,FALSE
MMR,Myanmar,Asia,A06c,99,FALSE,TRUE,FALSE
MMR,Myanmar,Asia,A06d,99,FALSE,TRUE,FALSE
MMR,Myanmar,Asia,A06e,99,FALSE,TRUE,FALSE
MMR,Myanmar,Asia,A06f,99,FALSE,TRUE,FALSE
MMR,Myanmar,Asia,A08,2,FALSE,TRUE,FALSE
MMR,Myanmar,Asia,A14,1,FALSE,TRUE,FALSE
MNE,Montenegro,Europe,A01a,1,FALSE,TRUE,FALSE
MNE,Montenegro,Europe,A01b,2,FALSE,TRUE,FALSE
MNE,Montenegro,Europe,A03a,1,FALSE,TRUE,FALSE
MNE,Montenegro,Europe,A03b,3,FALSE,TRUE,FALSE
MNE,Montenegro,Europe,A06,1,FALSE,TRUE,FALSE
MNE,Montenegro,Europe,A06a,3,FALSE,TRUE,FALSE
MNE,Montenegro,Europe,A06a,10,FALSE,FALSE,TRUE
MNE,Montenegro,Europe,A06b,3,FALSE,TRUE,FALSE
MNE,Montenegro,Europe,A06c,2,FALSE,TRUE,FALSE
MNE,Montenegro,Europe,A06e,3,FALSE,TRUE,FALSE
MNE,Montenegro,Europe,A06f,1,FALSE,TRUE,FALSE
MNE,Montenegro,Europe,A07,2,FALSE,TRUE,FALSE
MNE,Montenegro,Europe,A08,2,FALSE,TRUE,FALSE
MNE,Montenegro,Europe,A09,2,FALSE,TRUE,FALSE
MNE,Montenegro,Europe,A10,1,FALSE,TRUE,FALSE
MNE,Montenegro,Europe,A12a,1,FALSE,TRUE,FALSE
MNE,Montenegro,Europe,A14,2,FALSE,TRUE,FALSE
MNE,Montenegro,Europe,A16,2,FALSE,TRUE,FALSE
MNE,Montenegro,Europe,A22,1,FALSE,TRUE,FALSE
MNE,Montenegro,Europe,A23,1,FALSE,TRUE,FALSE
MNE,Montenegro,Europe,A24,1,FALSE,TRUE,FALSE
MNE,Montenegro,Europe,A26,1,FALSE,TRUE,FALSE
MNG,Mongolia,Asia,A01a,1,FALSE,TRUE,FALSE
MNG,Mongolia,Asia,A01b,2,FALSE,TRUE,FALSE
MNG,Mongolia,Asia,A03a,1,FALSE,TRUE,FALSE
MNG,Mongolia,Asia,A03b,3,FALSE,TRUE,FALSE
MNG,Mongolia,Asia,A06,1,FALSE,TRUE,FALSE
MNG,Mongolia,Asia,A06a,2,FALSE,TRUE,FALSE
MNG,Mongolia,Asia,A06a,5,FALSE,FALSE,TRUE
MNG,Mongolia,Asia,A06b,3,FALSE,TRUE,FALSE
MNG,Mongolia,Asia,A06c,2,FALSE,TRUE,FALSE
MNG,Mongolia,Asia,A06d,1,FALSE,TRUE,FALSE
MNG,Mongolia,Asia,A06e,2,FALSE,TRUE,FALSE
MNG,Mongolia,Asia,A06f,1,FALSE,TRUE,FALSE
MNG,Mongolia,Asia,A14,2,FALSE,TRUE,FALSE
MNG,Mongolia,Asia,A16,2,FALSE,TRUE,FALSE
MNG,Mongolia,Asia,A24,1,FALSE,TRUE,FALSE
MOZ,Mozambique,Africa,A01b,6,FALSE,TRUE,FALSE
MOZ,Mozambique,Africa,A02a,1,FALSE,TRUE,FALSE
MOZ,Mozambique,Africa,A02b,1,FALSE,TRUE,FALSE
MOZ,Mozambique,Africa,A03b,3,FALSE,TRUE,FALSE
MOZ,Mozambique,Africa,A06,1,FALSE,TRUE,FALSE
MOZ,Mozambique,Africa,A06a,3,FALSE,TRUE,FALSE
MOZ,Mozambique,Africa,A06a,10,FALSE,FALSE,TRUE
MOZ,Mozambique,Africa,A06c,2,FALSE,TRUE,FALSE
MOZ,Mozambique,Africa,A06e,3,FALSE,TRUE,FALSE
MOZ,Mozambique,Africa,A06f,1,FALSE,TRUE,FALSE
MOZ,Mozambique,Africa,A08,1,FALSE,TRUE,FALSE
MOZ,Mozambique,Africa,A10,1,FALSE,TRUE,FALSE
MOZ,Mozambique,Africa,A14,2,FALSE,TRUE,FALSE
MOZ,Mozambique,Africa,A16,2,FALSE,TRUE,FALSE
MOZ,Mozambique,Africa,A24,1,FALSE,TRUE,FALSE
MRT,Mauritania,Africa,A01a,1,FALSE,TRUE,FALSE
MRT,Mauritania,Africa,A01b,4,FALSE,TRUE,FALSE
MRT,Mauritania,Africa,A03a,1,FALSE,TRUE,FALSE
MRT,Mauritania,Africa,A05,1,FALSE,TRUE,FALSE
MRT,Mauritania,Africa,A06,1,FALSE,TRUE,FALSE
MRT,Mauritania,Africa,A06a,3,FALSE,TRUE,FALSE
MRT,Mauritania,Africa,A06a,10,FALSE,FALSE,TRUE
MRT,Mauritania,Africa,A06c,2,FALSE,TRUE,FALSE
